foodatlas_id	source	reference	entity_linking_method	_chemical_name	_flavor_name
mf5459	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/1725'}	id_matching	PUBCHEM_COMPOUND:54678504	tasteless
mf5460	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/1745'}	id_matching	PUBCHEM_COMPOUND:8227	bitter taste
mf5461	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/1755'}	id_matching	PUBCHEM_COMPOUND:5794	bitter
mf5462	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/1756'}	id_matching	PUBCHEM_COMPOUND:6732	tasteless
mf5463	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/1768'}	id_matching	PUBCHEM_COMPOUND:19649	slightly bitter taste
mf5464	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/1786'}	id_matching	PUBCHEM_COMPOUND:54678486	tasteless
mf5465	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/1811'}	id_matching	PUBCHEM_COMPOUND:1118	acid
mf5466	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/1816'}	id_matching	PUBCHEM_COMPOUND:7802	banana
mf5467	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/1820'}	id_matching	PUBCHEM_COMPOUND:8020	pungent taste
mf5468	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/1903'}	id_matching	PUBCHEM_COMPOUND:5287971	bland
mf5469	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/1903'}	id_matching	PUBCHEM_COMPOUND:16213884	bland
mf5470	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/1927'}	id_matching	PUBCHEM_COMPOUND:24762	slightly bitter taste
mf5471	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/1963'}	id_matching	PUBCHEM_COMPOUND:34231	slight
mf5472	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/2002'}	id_matching	PUBCHEM_COMPOUND:135398658	tasteless
mf5473	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/2027'}	id_matching	PUBCHEM_COMPOUND:5430	tasteless
mf5474	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/2040'}	id_matching	PUBCHEM_COMPOUND:6954	bitter
mf5475	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/2044'}	id_matching	PUBCHEM_COMPOUND:7813	burning taste
mf5476	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/2052'}	id_matching	PUBCHEM_COMPOUND:7290	sweetish taste
mf5477	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/2065'}	id_matching	PUBCHEM_COMPOUND:7853	burning taste
mf5478	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/2085'}	id_matching	PUBCHEM_COMPOUND:8593	slightly bitter taste
mf5479	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/2107'}	id_matching	PUBCHEM_COMPOUND:2347	bitter
mf5480	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/2123'}	id_matching	PUBCHEM_COMPOUND:7857	sweetish taste
mf5481	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/2134'}	id_matching	PUBCHEM_COMPOUND:5288826	bitter
mf5482	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/2150'}	id_matching	PUBCHEM_COMPOUND:10219	very bitter taste
mf5483	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/2174'}	id_matching	PUBCHEM_COMPOUND:11079	bitter
mf5484	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/2183'}	id_matching	PUBCHEM_COMPOUND:6282	bitter
mf5485	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/2501'}	id_matching	PUBCHEM_COMPOUND:1065	very bitter taste
mf5486	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/2517'}	id_matching	PUBCHEM_COMPOUND:5558	sweetish taste
mf5487	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/2555'}	id_matching	PUBCHEM_COMPOUND:5641	bitter
mf5488	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/2643'}	id_matching	PUBCHEM_COMPOUND:2682	bland
mf5489	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/2650'}	id_matching	PUBCHEM_COMPOUND:7005	burning taste
mf5490	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/2665'}	id_matching	PUBCHEM_COMPOUND:904	slight
mf5491	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/2761'}	id_matching	PUBCHEM_COMPOUND:5977	camphor taste
mf5492	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/2761'}	id_matching	PUBCHEM_COMPOUND:5977	characteristic orange taste
mf5493	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/2818'}	id_matching	PUBCHEM_COMPOUND:7956	slightly bitter
mf5494	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/2850'}	id_matching	PUBCHEM_COMPOUND:25195380	tasteless
mf5495	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/2850'}	id_matching	PUBCHEM_COMPOUND:70678590	tasteless
mf5496	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/2857'}	id_matching	PUBCHEM_COMPOUND:10178	bitter taste
mf5497	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/2953'}	id_matching	PUBCHEM_COMPOUND:1639	bitter taste
mf5498	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/2954'}	id_matching	PUBCHEM_COMPOUND:1269845	bitter taste
mf5499	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/2962'}	id_matching	PUBCHEM_COMPOUND:24488	very bitter metallic taste
mf5500	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/2968'}	id_matching	PUBCHEM_COMPOUND:24463	metallic
mf5501	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3003'}	id_matching	PUBCHEM_COMPOUND:12035	sour
mf5502	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3004'}	id_matching	PUBCHEM_COMPOUND:135401907	tasteless
mf5503	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3004'}	id_matching	PUBCHEM_COMPOUND:135401907	bitter
mf5504	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3005'}	id_matching	PUBCHEM_COMPOUND:564	tasteless
mf5505	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3010'}	id_matching	PUBCHEM_COMPOUND:21867154	bitter taste
mf5506	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3016'}	id_matching	PUBCHEM_COMPOUND:2391	tasteless
mf5507	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3018'}	id_matching	PUBCHEM_COMPOUND:2479	bitter
mf5508	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3021'}	id_matching	PUBCHEM_COMPOUND:2576	slightly bitter taste
mf5509	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3027'}	id_matching	PUBCHEM_COMPOUND:5959	bitter taste
mf5510	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3031'}	id_matching	PUBCHEM_COMPOUND:2724	tasteless
mf5511	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3038'}	id_matching	PUBCHEM_COMPOUND:2796	faint
mf5512	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3047'}	id_matching	PUBCHEM_COMPOUND:2907	slightly bitter
mf5513	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3069'}	id_matching	PUBCHEM_COMPOUND:667468	bitter
mf5514	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3074'}	id_matching	PUBCHEM_COMPOUND:12560	bitter
mf5515	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/4178'}	id_matching	PUBCHEM_COMPOUND:12560	slightly bitter
mf5516	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3075'}	id_matching	PUBCHEM_COMPOUND:3256	tasteless
mf5517	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3075'}	id_matching	PUBCHEM_COMPOUND:443953	tasteless
mf5518	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3078'}	id_matching	PUBCHEM_COMPOUND:14052	bitter taste
mf5519	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3086'}	id_matching	PUBCHEM_COMPOUND:3440	tasteless
mf5520	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3096'}	id_matching	PUBCHEM_COMPOUND:3639	slightly bitter taste
mf5521	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3101'}	id_matching	PUBCHEM_COMPOUND:3715	bitter
mf5522	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3106'}	id_matching	PUBCHEM_COMPOUND:11368	bitter
mf5523	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3117'}	id_matching	PUBCHEM_COMPOUND:4064	bitter
mf5524	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3120'}	id_matching	PUBCHEM_COMPOUND:6292	bitter taste
mf5525	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3128'}	id_matching	PUBCHEM_COMPOUND:4162	bitter taste
mf5526	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3134'}	id_matching	PUBCHEM_COMPOUND:938	sour
mf5527	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3135'}	id_matching	PUBCHEM_COMPOUND:5353830	bitter
mf5528	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3135'}	id_matching	PUBCHEM_COMPOUND:6604200	bitter
mf5529	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3136'}	id_matching	PUBCHEM_COMPOUND:5447130	bitter
mf5530	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3137'}	id_matching	PUBCHEM_COMPOUND:4567	tasteless
mf5531	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3140'}	id_matching	PUBCHEM_COMPOUND:4616	bitter
mf5532	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3148'}	id_matching	PUBCHEM_COMPOUND:4723	tasteless
mf5533	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3150'}	id_matching	PUBCHEM_COMPOUND:441278	slightly bitter taste
mf5534	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3152'}	id_matching	PUBCHEM_COMPOUND:4754	slightly bitter
mf5535	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3157'}	id_matching	PUBCHEM_COMPOUND:4763	slightly bitter taste
mf5536	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3159'}	id_matching	PUBCHEM_COMPOUND:4781	slightly bitter taste
mf5537	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3165'}	id_matching	PUBCHEM_COMPOUND:16760467	mild
mf5538	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3169'}	id_matching	PUBCHEM_COMPOUND:4909	tasteless
mf5539	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3169'}	id_matching	PUBCHEM_COMPOUND:4909	slightly bitter taste
mf5540	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3182'}	id_matching	PUBCHEM_COMPOUND:5193	slightly bitter
mf5541	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3186'}	id_matching	PUBCHEM_COMPOUND:5329	bitter
mf5542	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3189'}	id_matching	PUBCHEM_COMPOUND:5452	bitter
mf5543	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3201'}	id_matching	PUBCHEM_COMPOUND:54676537	tasteless
mf5544	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3204'}	id_matching	PUBCHEM_COMPOUND:33613	bitter tasting
mf5545	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3210'}	id_matching	PUBCHEM_COMPOUND:28204	tasteless
mf5546	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3232'}	id_matching	PUBCHEM_COMPOUND:4030	unpleasant
mf5547	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3233'}	id_matching	PUBCHEM_COMPOUND:19090	tasteless
mf5548	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3244'}	id_matching	PUBCHEM_COMPOUND:27350	bitter
mf5549	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3244'}	id_matching	PUBCHEM_COMPOUND:441289	bitter
mf5550	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3249'}	id_matching	PUBCHEM_COMPOUND:4842	slightly bitter taste
mf5551	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3252'}	id_matching	PUBCHEM_COMPOUND:708857	tasteless
mf5552	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3273'}	id_matching	PUBCHEM_COMPOUND:644160	sweet
mf5553	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3276'}	id_matching	PUBCHEM_COMPOUND:5563	mild, saline, or bitter taste
mf5554	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3286'}	id_matching	PUBCHEM_COMPOUND:2164	slightly bitter
mf5555	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3286'}	id_matching	PUBCHEM_COMPOUND:2164	bitter
mf5556	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3287'}	id_matching	PUBCHEM_COMPOUND:3007	acrid, burning
mf5557	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3287'}	id_matching	PUBCHEM_COMPOUND:3007	slight burning taste
mf5558	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3288'}	id_matching	PUBCHEM_COMPOUND:8944	slightly bitter taste
mf5559	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3290'}	id_matching	PUBCHEM_COMPOUND:6464	slightly bitter
mf5560	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3296'}	id_matching	PUBCHEM_COMPOUND:2343	bitter taste
mf5561	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3296'}	id_matching	PUBCHEM_COMPOUND:2343	characteristic
mf5562	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3316'}	id_matching	PUBCHEM_COMPOUND:3055	slightly bitter taste
mf5563	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3317'}	id_matching	PUBCHEM_COMPOUND:3117	slightly bitter taste
mf5564	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3320'}	id_matching	PUBCHEM_COMPOUND:3168	tasteless
mf5565	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3322'}	id_matching	PUBCHEM_COMPOUND:3182	bitter
mf5566	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3325'}	id_matching	PUBCHEM_COMPOUND:3284	slightly bitter
mf5567	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3327'}	id_matching	PUBCHEM_COMPOUND:13765	tasteless
mf5568	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3333'}	id_matching	PUBCHEM_COMPOUND:6446	tasteless
mf5569	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3337'}	id_matching	PUBCHEM_COMPOUND:16132283	tasteless
mf5570	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3345'}	id_matching	PUBCHEM_COMPOUND:3735	tasteless
mf5571	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3359'}	id_matching	PUBCHEM_COMPOUND:10836	bitter tasting
mf5572	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3363'}	id_matching	PUBCHEM_COMPOUND:4121	tasteless
mf5573	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3366'}	id_matching	PUBCHEM_COMPOUND:667493	bitter
mf5574	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3367'}	id_matching	PUBCHEM_COMPOUND:4170	tasteless
mf5575	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3370'}	id_matching	PUBCHEM_COMPOUND:6230	slightly bitter taste
mf5576	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3378'}	id_matching	PUBCHEM_COMPOUND:5852	slightly bitter
mf5577	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3379'}	id_matching	PUBCHEM_COMPOUND:4748	bitter taste
mf5578	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3380'}	id_matching	PUBCHEM_COMPOUND:4753	tasteless
mf5579	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3381'}	id_matching	PUBCHEM_COMPOUND:30487	bitter
mf5580	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3386'}	id_matching	PUBCHEM_COMPOUND:4906	bitter
mf5581	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3387'}	id_matching	PUBCHEM_COMPOUND:4911	bitter
mf5582	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3390'}	id_matching	PUBCHEM_COMPOUND:657298	bitter
mf5583	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3392'}	id_matching	PUBCHEM_COMPOUND:6307	bitter taste
mf5584	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3397'}	id_matching	PUBCHEM_COMPOUND:8275	slightly bitter taste
mf5585	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3402'}	id_matching	PUBCHEM_COMPOUND:941650	very bitter taste
mf5586	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3402'}	id_matching	PUBCHEM_COMPOUND:941651	very bitter taste
mf5587	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3408'}	id_matching	PUBCHEM_COMPOUND:6503	sweet
mf5588	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3410'}	id_matching	PUBCHEM_COMPOUND:20266	bitter taste
mf5589	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3490'}	id_matching	PUBCHEM_COMPOUND:23205	bitter
mf5590	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3513'}	id_matching	PUBCHEM_COMPOUND:9415	bitter
mf5591	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3535'}	id_matching	PUBCHEM_COMPOUND:5280906	bitter
mf5592	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3574'}	id_matching	PUBCHEM_COMPOUND:3033637	bitter
mf5593	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3579'}	id_matching	PUBCHEM_COMPOUND:8271	tasteless
mf5594	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3915'}	id_matching	PUBCHEM_COMPOUND:134601	sweet
mf5595	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3917'}	id_matching	PUBCHEM_COMPOUND:2756	bitter taste
mf5596	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3920'}	id_matching	PUBCHEM_COMPOUND:5761	tasteless
mf5597	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3925'}	id_matching	PUBCHEM_COMPOUND:3001055	bitter taste
mf5598	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/3927'}	id_matching	PUBCHEM_COMPOUND:1151816	sweet
mf5599	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/4022'}	id_matching	PUBCHEM_COMPOUND:8486	slightly bitter
mf5600	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/4025'}	id_matching	PUBCHEM_COMPOUND:697993	bitter taste
mf5601	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/4072'}	id_matching	PUBCHEM_COMPOUND:6093170	faint
mf5602	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/4100'}	id_matching	PUBCHEM_COMPOUND:6488	tasteless
mf5603	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/4105'}	id_matching	PUBCHEM_COMPOUND:676454	tasteless
mf5604	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/4157'}	id_matching	PUBCHEM_COMPOUND:5327	slightly bitter taste
mf5605	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/4178'}	id_matching	PUBCHEM_COMPOUND:12559	slightly bitter
mf5606	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/4183'}	id_matching	PUBCHEM_COMPOUND:17816	apple
mf5607	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/4185'}	id_matching	PUBCHEM_COMPOUND:21852	bitter
mf5608	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/4245'}	id_matching	PUBCHEM_COMPOUND:2482	tasteless
mf5609	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/4259'}	id_matching	PUBCHEM_COMPOUND:9016	oily
mf5610	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/4281'}	id_matching	PUBCHEM_COMPOUND:433294	sharp
mf5611	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/4317'}	id_matching	PUBCHEM_COMPOUND:6137	sulfurous
mf5612	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/4360'}	id_matching	PUBCHEM_COMPOUND:7092	bitter taste
mf5613	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/4360'}	id_matching	PUBCHEM_COMPOUND:7092	sweet
mf5614	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/4360'}	id_matching	PUBCHEM_COMPOUND:7092	vanilla
mf5615	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/4505'}	id_matching	PUBCHEM_COMPOUND:8643	bitter taste
mf5616	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/5005'}	id_matching	PUBCHEM_COMPOUND:6405	burning taste
mf5617	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/5012'}	id_matching	PUBCHEM_COMPOUND:174	sweet taste
mf5618	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/5012'}	id_matching	PUBCHEM_COMPOUND:174	bittersweet taste
mf5619	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/5018'}	id_matching	PUBCHEM_COMPOUND:10340	tasteless
mf5620	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/5024'}	id_matching	PUBCHEM_COMPOUND:14806	bitter taste
mf5621	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/5026'}	id_matching	PUBCHEM_COMPOUND:783	tasteless
mf5622	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/5039'}	id_matching	PUBCHEM_COMPOUND:253881	bitter
mf5623	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/5040'}	id_matching	PUBCHEM_COMPOUND:4875	bitter
mf5624	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/5041'}	id_matching	PUBCHEM_COMPOUND:24414	tasteless
mf5625	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/5042'}	id_matching	PUBCHEM_COMPOUND:24436	bitter
mf5626	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/5043'}	id_matching	PUBCHEM_COMPOUND:24437	sulfurous
mf5627	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/5044'}	id_matching	PUBCHEM_COMPOUND:253877	bitter
mf5628	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/5047'}	id_matching	PUBCHEM_COMPOUND:24507	bitter
mf5629	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/5054'}	id_matching	PUBCHEM_COMPOUND:977	tasteless
mf5630	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/5060'}	id_matching	PUBCHEM_COMPOUND:947	tasteless
mf5631	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/5067'}	id_matching	PUBCHEM_COMPOUND:24850	sweet
mf5632	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/5073'}	id_matching	PUBCHEM_COMPOUND:2955	slightly bitter taste
mf5633	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/5125'}	id_matching	PUBCHEM_COMPOUND:14923	acrid taste
mf5634	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/5189'}	id_matching	PUBCHEM_COMPOUND:23670523	faint
mf5635	hsdb	{'url': 'https://pubchem.ncbi.nlm.nih.gov/source/hsdb/5192'}	id_matching	PUBCHEM_COMPOUND:14676	bitter
